,postseason,home_team_score,visitor_team_score,home_win,home_name,visitor_name,home_abbrev,visitor_abbrev,home_avg_points,home_avg_points_allowed,home_avg_difference,home_wins_percent,away_avg_points,away_avg_points_allowed,away_avg_difference,away_wins_percent,date
827,False,110,121,0,Golden State Warriors,Boston Celtics,GSW,BOS,115.52727272727273,113.69090909090909,1.836363636363643,0.5272727272727272,115.25925925925925,108.35185185185185,6.907407407407405,0.6481481481481481,2026-02-19
828,False,94,131,0,Sacramento Kings,Orlando Magic,SAC,ORL,110.14285714285714,120.625,-10.482142857142861,0.21428571428571427,115.05660377358491,115.24528301886792,-0.18867924528301216,0.5283018867924528,2026-02-19
829,False,115,114,1,LA Clippers,Denver Nuggets,LAC,DEN,111.9074074074074,112.33333333333333,-0.4259259259259238,0.48148148148148145,120.36363636363636,116.34545454545454,4.018181818181816,0.6363636363636364,2026-02-19
830,False,113,118,0,Charlotte Hornets,Cleveland Cavaliers,CHA,CLE,115.42857142857143,113.64285714285714,1.7857142857142918,0.4642857142857143,119.83928571428571,115.32142857142857,4.517857142857139,0.625,2026-02-20
831,False,131,118,1,Washington Wizards,Indiana Pacers,WAS,IND,112.12962962962963,122.79629629629629,-10.666666666666657,0.2777777777777778,111.03571428571429,118.48214285714286,-7.446428571428569,0.26785714285714285,2026-02-20
832,False,123,114,1,Memphis Grizzlies,Utah Jazz,MEM,UTA,115.26415094339623,117.47169811320755,-2.2075471698113205,0.37735849056603776,118.26785714285714,125.92857142857143,-7.660714285714292,0.32142857142857145,2026-02-20
833,False,97,128,0,Atlanta Hawks,Miami Heat,ATL,MIA,117.29824561403508,118.42105263157895,-1.1228070175438631,0.47368421052631576,119.58928571428571,117.17857142857143,2.4107142857142776,0.5178571428571429,2026-02-20
834,False,122,111,1,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,119.67857142857143,114.75,4.928571428571431,0.6071428571428571,113.94444444444444,117.4074074074074,-3.462962962962962,0.35185185185185186,2026-02-20
835,False,118,139,0,New Orleans Pelicans,Milwaukee Bucks,NOP,MIL,114.58928571428571,120.41071428571429,-5.821428571428584,0.26785714285714285,111.79245283018868,115.18867924528301,-3.3962264150943327,0.4339622641509434,2026-02-20
836,False,105,86,1,Oklahoma City Thunder,Brooklyn Nets,OKC,BKN,119.69642857142857,108.03571428571429,11.660714285714278,0.75,107.22222222222223,114.87037037037037,-7.648148148148138,0.2777777777777778,2026-02-20
837,False,125,122,1,Los Angeles Lakers,LA Clippers,LAL,LAC,116.01851851851852,116.03703703703704,-0.018518518518519045,0.6111111111111112,111.96363636363637,112.36363636363636,-0.3999999999999915,0.4909090909090909,2026-02-20
838,False,103,157,0,Portland Trail Blazers,Denver Nuggets,POR,DEN,116.32142857142857,118.28571428571429,-1.9642857142857224,0.48214285714285715,120.25,116.32142857142857,3.9285714285714306,0.625,2026-02-20
839,False,113,110,1,Phoenix Suns,Orlando Magic,PHX,ORL,113.26785714285714,112.0,1.2678571428571388,0.5714285714285714,115.35185185185185,114.85185185185185,0.5,0.5370370370370371,2026-02-21
840,False,126,111,1,New Orleans Pelicans,Philadelphia 76ers,NOP,PHI,114.64912280701755,120.73684210526316,-6.0877192982456165,0.2631578947368421,116.0,115.92727272727272,0.07272727272727764,0.5454545454545454,2026-02-21
841,False,136,120,1,Miami Heat,Memphis Grizzlies,MIA,MEM,119.73684210526316,116.82456140350877,2.9122807017543977,0.5263157894736842,115.4074074074074,117.4074074074074,-2.0,0.3888888888888889,2026-02-21
842,False,110,126,0,Chicago Bulls,Detroit Pistons,CHI,DET,116.5,120.42857142857143,-3.9285714285714306,0.42857142857142855,117.4074074074074,109.31481481481481,8.092592592592595,0.7592592592592593,2026-02-21
843,False,139,122,1,San Antonio Spurs,Sacramento Kings,SAS,SAC,118.08928571428571,112.05357142857143,6.035714285714278,0.6964285714285714,109.85964912280701,120.80701754385964,-10.94736842105263,0.21052631578947367,2026-02-21
844,False,108,106,1,New York Knicks,Houston Rockets,NYK,HOU,118.0,112.12280701754386,5.877192982456137,0.631578947368421,114.46296296296296,109.46296296296296,5.0,0.6296296296296297,2026-02-21
845,False,121,113,1,Oklahoma City Thunder,Cleveland Cavaliers,OKC,CLE,119.43859649122807,107.64912280701755,11.78947368421052,0.7543859649122807,119.80701754385964,115.28070175438596,4.526315789473685,0.631578947368421,2026-02-22
846,False,115,104,1,Atlanta Hawks,Brooklyn Nets,ATL,BKN,116.94827586206897,118.58620689655173,-1.6379310344827616,0.46551724137931033,106.83636363636364,114.69090909090909,-7.854545454545445,0.2727272727272727,2026-02-22
847,False,94,122,0,Milwaukee Bucks,Toronto Raptors,MIL,TOR,112.29629629629629,115.24074074074075,-2.944444444444457,0.4444444444444444,113.71428571428571,112.05357142857143,1.6607142857142776,0.5892857142857143,2026-02-22
848,False,128,117,1,Golden State Warriors,Denver Nuggets,GSW,DEN,115.42857142857143,113.82142857142857,1.6071428571428612,0.5178571428571429,120.89473684210526,116.08771929824562,4.807017543859644,0.631578947368421,2026-02-22
849,False,130,134,0,Indiana Pacers,Dallas Mavericks,IND,DAL,111.15789473684211,118.70175438596492,-7.543859649122808,0.2631578947368421,113.89090909090909,117.49090909090908,-3.5999999999999943,0.34545454545454546,2026-02-22
850,False,112,129,0,Washington Wizards,Charlotte Hornets,WAS,CHA,112.47272727272727,122.7090909090909,-10.236363636363635,0.2909090909090909,115.3859649122807,113.71929824561404,1.6666666666666572,0.45614035087719296,2026-02-22
851,False,89,111,0,Los Angeles Lakers,Boston Celtics,LAL,BOS,116.18181818181819,116.14545454545454,0.036363636363645924,0.6181818181818182,115.36363636363636,108.38181818181818,6.981818181818184,0.6545454545454545,2026-02-22
852,False,108,135,0,Minnesota Timberwolves,Philadelphia 76ers,MIN,PHI,119.71929824561404,114.6842105263158,5.035087719298247,0.6140350877192983,115.91071428571429,116.10714285714286,-0.1964285714285694,0.5357142857142857,2026-02-22
853,False,99,105,0,Chicago Bulls,New York Knicks,CHI,NYK,116.3859649122807,120.52631578947368,-4.1403508771929864,0.42105263157894735,117.82758620689656,112.01724137931035,5.810344827586206,0.6379310344827587,2026-02-22
854,False,77,92,0,Phoenix Suns,Portland Trail Blazers,PHX,POR,113.26315789473684,111.96491228070175,1.298245614035082,0.5789473684210527,116.08771929824562,118.96491228070175,-2.877192982456137,0.47368421052631576,2026-02-22
855,False,109,111,0,LA Clippers,Orlando Magic,LAC,ORL,112.14285714285714,112.58928571428571,-0.4464285714285694,0.48214285714285715,115.25454545454545,114.81818181818181,0.4363636363636374,0.5272727272727272,2026-02-22
856,False,103,114,0,Detroit Pistons,San Antonio Spurs,DET,SAS,117.56363636363636,109.32727272727273,8.236363636363635,0.7636363636363637,118.45614035087719,112.2280701754386,6.228070175438589,0.7017543859649122,2026-02-23
857,False,114,123,0,Memphis Grizzlies,Sacramento Kings,MEM,SAC,115.49090909090908,117.74545454545455,-2.2545454545454646,0.38181818181818183,110.06896551724138,121.12068965517241,-11.051724137931032,0.20689655172413793,2026-02-23
858,False,125,105,1,Houston Rockets,Utah Jazz,HOU,UTA,114.30909090909091,109.43636363636364,4.872727272727275,0.6181818181818182,118.19298245614036,125.87719298245614,-7.6842105263157805,0.3157894736842105,2026-02-23
859,False,114,135,0,Indiana Pacers,Philadelphia 76ers,IND,PHI,111.48275862068965,118.96551724137932,-7.4827586206896655,0.25862068965517243,116.24561403508773,115.96491228070175,0.2807017543859729,0.543859649122807,2026-02-24
860,False,119,98,1,Atlanta Hawks,Washington Wizards,ATL,WAS,116.91525423728814,118.33898305084746,-1.4237288135593218,0.4745762711864407,112.46428571428571,122.82142857142857,-10.357142857142861,0.2857142857142857,2026-02-24
861,False,114,123,0,Brooklyn Nets,Dallas Mavericks,BKN,DAL,106.78571428571429,114.69642857142857,-7.910714285714278,0.26785714285714285,114.25,117.71428571428571,-3.464285714285708,0.35714285714285715,2026-02-24
862,False,107,116,0,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,113.85964912280701,111.73684210526316,2.122807017543849,0.5964912280701754,119.46551724137932,107.74137931034483,11.724137931034491,0.7586206896551724,2026-02-24
863,False,109,94,1,Cleveland Cavaliers,New York Knicks,CLE,NYK,119.6896551724138,115.37931034482759,4.310344827586206,0.6206896551724138,117.61016949152543,111.79661016949153,5.813559322033896,0.6440677966101694,2026-02-24
864,False,99,131,0,Chicago Bulls,Charlotte Hornets,CHI,CHA,116.08620689655173,120.25862068965517,-4.172413793103445,0.41379310344827586,115.62068965517241,113.6896551724138,1.9310344827586192,0.46551724137931033,2026-02-24
865,False,128,117,1,Milwaukee Bucks,Miami Heat,MIL,MIA,111.96363636363637,115.36363636363636,-3.3999999999999915,0.43636363636363634,120.01724137931035,116.87931034482759,3.1379310344827616,0.5344827586206896,2026-02-24
866,False,113,109,1,New Orleans Pelicans,Golden State Warriors,NOP,GSW,114.84482758620689,120.56896551724138,-5.724137931034491,0.27586206896551724,115.64912280701755,113.87719298245614,1.7719298245614112,0.5263157894736842,2026-02-24
867,False,81,97,0,Phoenix Suns,Boston Celtics,PHX,BOS,112.63793103448276,111.62068965517241,1.0172413793103487,0.5689655172413793,115.28571428571429,108.03571428571429,7.25,0.6607142857142857,2026-02-24
868,False,109,110,0,Los Angeles Lakers,Orlando Magic,LAL,ORL,115.69642857142857,116.05357142857143,-0.3571428571428612,0.6071428571428571,115.17857142857143,114.71428571428571,0.4642857142857224,0.5357142857142857,2026-02-24
869,False,121,124,0,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,115.67241379310344,118.24137931034483,-2.568965517241381,0.4827586206896552,119.51724137931035,115.03448275862068,4.4827586206896655,0.603448275862069,2026-02-24
870,False,124,116,1,Detroit Pistons,Oklahoma City Thunder,DET,OKC,117.30357142857143,109.41071428571429,7.892857142857139,0.75,119.40677966101696,107.72881355932203,11.67796610169492,0.7627118644067796,2026-02-25
871,False,107,110,0,Toronto Raptors,San Antonio Spurs,TOR,SAS,113.74137931034483,111.8103448275862,1.9310344827586192,0.5862068965517241,118.37931034482759,112.06896551724138,6.310344827586206,0.7068965517241379,2026-02-25
872,False,112,133,0,Memphis Grizzlies,Golden State Warriors,MEM,GSW,115.46428571428571,117.83928571428571,-2.375,0.375,115.53448275862068,113.86206896551724,1.6724137931034448,0.5172413793103449,2026-02-25
873,False,128,97,1,Houston Rockets,Sacramento Kings,HOU,SAC,114.5,109.35714285714286,5.142857142857139,0.625,110.28813559322033,121.0,-10.711864406779668,0.22033898305084745,2026-02-25
874,False,118,116,1,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,112.25,115.39285714285714,-3.142857142857139,0.44642857142857145,119.50847457627118,115.01694915254237,4.491525423728817,0.6271186440677966,2026-02-25
875,False,103,84,1,Denver Nuggets,Boston Celtics,DEN,BOS,120.82758620689656,116.29310344827586,4.5344827586206975,0.6206896551724138,114.96491228070175,107.56140350877193,7.403508771929822,0.6666666666666666,2026-02-25
876,False,109,133,0,Indiana Pacers,Charlotte Hornets,IND,CHA,111.52542372881356,119.23728813559322,-7.711864406779654,0.2542372881355932,115.88135593220339,113.44067796610169,2.4406779661017026,0.4745762711864407,2026-02-26
877,False,124,117,1,Philadelphia 76ers,Miami Heat,PHI,MIA,116.56896551724138,115.93103448275862,0.6379310344827616,0.5517241379310345,119.96610169491525,117.0677966101695,2.8983050847457577,0.5254237288135594,2026-02-26
878,False,126,96,1,Atlanta Hawks,Washington Wizards,ATL,WAS,116.95,118.0,-1.0499999999999972,0.48333333333333334,112.21052631578948,122.75438596491227,-10.543859649122794,0.2807017543859649,2026-02-26
879,False,110,126,0,Brooklyn Nets,San Antonio Spurs,BKN,SAS,106.91228070175438,114.84210526315789,-7.929824561403507,0.2631578947368421,118.23728813559322,111.98305084745763,6.2542372881355845,0.711864406779661,2026-02-26
880,False,108,113,0,Orlando Magic,Houston Rockets,ORL,HOU,115.08771929824562,114.6140350877193,0.47368421052631504,0.543859649122807,114.73684210526316,109.14035087719299,5.596491228070178,0.631578947368421,2026-02-26
881,False,112,121,0,Chicago Bulls,Portland Trail Blazers,CHI,POR,115.79661016949153,120.44067796610169,-4.644067796610159,0.4067796610169492,115.76271186440678,118.33898305084746,-2.576271186440678,0.4745762711864407,2026-02-26
882,False,121,130,0,Dallas Mavericks,Sacramento Kings,DAL,SAC,114.40350877192982,117.64912280701755,-3.2456140350877263,0.3684210526315789,110.06666666666666,121.11666666666666,-11.049999999999997,0.21666666666666667,2026-02-26
883,False,113,110,1,Phoenix Suns,Los Angeles Lakers,PHX,LAL,112.10169491525424,111.37288135593221,0.7288135593220346,0.559322033898305,115.57894736842105,115.94736842105263,-0.3684210526315752,0.5964912280701754,2026-02-26
884,False,118,129,0,Utah Jazz,New Orleans Pelicans,UTA,NOP,117.96551724137932,125.86206896551724,-7.896551724137922,0.3103448275862069,114.8135593220339,120.37288135593221,-5.559322033898312,0.288135593220339,2026-02-26
885,False,88,94,0,LA Clippers,Minnesota Timberwolves,LAC,MIN,112.08771929824562,112.56140350877193,-0.47368421052631504,0.47368421052631576,119.59322033898304,115.13559322033899,4.457627118644055,0.6101694915254238,2026-02-26
886,False,122,119,1,Detroit Pistons,Cleveland Cavaliers,DET,CLE,117.42105263157895,109.52631578947368,7.89473684210526,0.7543859649122807,119.45,115.06666666666666,4.38333333333334,0.6166666666666667,2026-02-27
887,False,148,111,1,Boston Celtics,Brooklyn Nets,BOS,BKN,114.43103448275862,107.48275862068965,6.948275862068968,0.6551724137931034,106.96551724137932,115.03448275862068,-8.068965517241367,0.25862068965517243,2026-02-27
888,False,98,127,0,Milwaukee Bucks,New York Knicks,MIL,NYK,112.35087719298245,115.40350877192982,-3.05263157894737,0.45614035087719296,117.21666666666667,111.75,5.466666666666669,0.6333333333333333,2026-02-27
889,False,105,124,0,Dallas Mavericks,Memphis Grizzlies,DAL,MEM,114.51724137931035,117.86206896551724,-3.3448275862068897,0.3620689655172414,115.40350877192982,118.10526315789474,-2.701754385964918,0.3684210526315789,2026-02-27
890,False,127,121,1,Oklahoma City Thunder,Denver Nuggets,OKC,DEN,119.35,108.0,11.349999999999994,0.75,120.52542372881356,115.7457627118644,4.779661016949163,0.6271186440677966,2026-02-27
891,False,109,93,1,Charlotte Hornets,Portland Trail Blazers,CHA,POR,116.16666666666667,113.36666666666666,2.8000000000000114,0.48333333333333334,115.85,118.23333333333333,-2.38333333333334,0.48333333333333334,2026-02-28
892,False,115,105,1,Miami Heat,Houston Rockets,MIA,HOU,119.91666666666667,117.18333333333334,2.7333333333333343,0.5166666666666667,114.70689655172414,109.12068965517241,5.5862068965517295,0.6379310344827587,2026-02-28
893,False,125,134,0,Washington Wizards,Toronto Raptors,WAS,TOR,111.93103448275862,122.8103448275862,-10.879310344827587,0.27586206896551724,113.62711864406779,111.77966101694915,1.8474576271186436,0.576271186440678,2026-02-28
894,False,101,129,0,Golden State Warriors,Los Angeles Lakers,GSW,LAL,115.83050847457628,113.83050847457628,2.0,0.5254237288135594,115.48275862068965,115.89655172413794,-0.4137931034482847,0.5862068965517241,2026-02-28
895,False,105,115,0,Utah Jazz,New Orleans Pelicans,UTA,NOP,117.96610169491525,125.91525423728814,-7.949152542372886,0.3050847457627119,115.05,120.33333333333333,-5.283333333333331,0.3,2026-02-28
896,False,114,89,1,New York Knicks,San Antonio Spurs,NYK,SAS,117.37704918032787,111.52459016393442,5.852459016393453,0.639344262295082,118.36666666666666,111.95,6.416666666666657,0.7166666666666667,2026-03-01
897,False,102,106,0,Brooklyn Nets,Cleveland Cavaliers,BKN,CLE,107.03389830508475,115.59322033898304,-8.559322033898297,0.2542372881355932,119.44262295081967,115.18032786885246,4.26229508196721,0.6065573770491803,2026-03-01
898,False,120,97,1,Chicago Bulls,Milwaukee Bucks,CHI,MIL,115.73333333333333,120.45,-4.716666666666669,0.4,112.10344827586206,115.60344827586206,-3.5,0.4482758620689655,2026-03-01
899,False,108,117,0,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,120.53333333333333,115.93333333333334,4.599999999999994,0.6166666666666667,119.16666666666667,114.68333333333334,4.483333333333334,0.6166666666666667,2026-03-01
900,False,106,125,0,Indiana Pacers,Memphis Grizzlies,IND,MEM,111.48333333333333,119.46666666666667,-7.983333333333334,0.25,115.55172413793103,117.87931034482759,-2.327586206896555,0.3793103448275862,2026-03-01
901,False,135,101,1,Atlanta Hawks,Portland Trail Blazers,ATL,POR,117.09836065573771,117.63934426229508,-0.5409836065573757,0.4918032786885246,115.47540983606558,118.08196721311475,-2.606557377049171,0.47540983606557374,2026-03-01
902,False,114,98,1,Boston Celtics,Philadelphia 76ers,BOS,PHI,115.0,107.54237288135593,7.457627118644069,0.6610169491525424,116.69491525423729,115.94915254237289,0.7457627118644012,0.559322033898305,2026-03-01
903,False,92,106,0,Orlando Magic,Detroit Pistons,ORL,DET,114.96551724137932,114.58620689655173,0.3793103448275872,0.5344827586206896,117.5,109.6896551724138,7.810344827586206,0.7586206896551724,2026-03-01
904,False,87,100,0,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,114.35593220338983,117.96610169491525,-3.6101694915254257,0.3559322033898305,119.47540983606558,108.21311475409836,11.262295081967224,0.7540983606557377,2026-03-01
905,False,137,117,1,LA Clippers,New Orleans Pelicans,LAC,NOP,111.67241379310344,112.24137931034483,-0.5689655172413808,0.46551724137931033,115.04918032786885,120.08196721311475,-5.032786885245898,0.3114754098360656,2026-03-01
906,False,128,104,1,Los Angeles Lakers,Sacramento Kings,LAL,SAC,115.71186440677967,115.64406779661017,0.0677966101694949,0.5932203389830508,110.39344262295081,121.11475409836065,-10.721311475409834,0.22950819672131148,2026-03-01
907,False,118,123,0,Washington Wizards,Houston Rockets,WAS,HOU,112.15254237288136,123.0,-10.847457627118644,0.2711864406779661,114.54237288135593,109.22033898305085,5.3220338983050794,0.6271186440677966,2026-03-02
908,False,81,108,0,Milwaukee Bucks,Boston Celtics,MIL,BOS,111.84745762711864,115.67796610169492,-3.830508474576277,0.4406779661016949,114.98333333333333,107.38333333333334,7.599999999999994,0.6666666666666666,2026-03-02
